iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
BRA,2003.5,2003,2004,2217,0.03589527710765345,61763,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8979524172589987
BRA,2004.5,2004,2005,2302,0.03710329932466193,62043,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9035158425176936
BRA,2005.5,2005,2006,2267,0.03358881648866688,67492.70254177913,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2006.5,2006,2007,2272,0.03685978033387952,61639,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9134514143583834
BRA,2007.5,2007,2008,2226,0.035973432020556244,61879,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9164891591303129
BRA,2008.5,2008,2009,2017,0.032017397653856534,62997,NA,"Country consultation: Maternal mortality in Brazil, 1996-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9203616572353971
BRA,2009.5,2009,2010,2087,0.029714349651613216,70235.42579491371,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2010.5,2010,2011,1973,0.0284829778916666,69269.44252473158,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2011.5,2011,2012,1800,0.02583124291681071,69683.05806255178,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2012.5,2012,2013,1724,0.024888742286409637,69268.26515220823,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2013.5,2013,2014,1803,0.026214029613623922,68779.96349950513,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2014.5,2014,2015,1900,0.02822167040541108,67324.15100545231,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2015.5,2015,2016,1872,0.027511676885534478,68043.83490648982,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2016.5,2016,2017,1841,0.027180754228940222,67731.74815141178,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
BRA,2017.5,2017,2018,1719,0.025527468680751265,67339.22667766095,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CAN,1990.5,1988,1993,138,0.0047680990396511596,28942.351837158203,NA,Maternal mortality in Canada 1988-1992,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2010.5,2010,2011,44,0.012374934045055358,3555.5745056743185,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2011.5,2011,2012,38,0.011560118817740708,3287.1634452133308,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2012.5,2012,2013,43,0.01303279230625064,3299.3696968052523,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2013.5,2013,2014,40,0.01192718109255676,3353.6843022331805,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2014.5,2014,2015,36,0.011207414601763393,3212.1592070249367,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2015.5,2015,2016,38,0.011652150165345885,3261.2006763364607,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CHL,2016.5,2016,2017,23,0.007093259219569522,3242.5150820014487,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
COL,2002.5,2002,2003,768,0.048647867220998973,15786.92024690634,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2003.5,2003,2004,24,0.02768166089965398,867,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8749770735470346
CRI,2004.5,2004,2005,22,0.022089299212191417,995.9573542223499,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2005.5,2005,2006,27,0.028079464346706367,961.5568041691299,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2006.5,2006,2007,28,0.026204488250908143,1068.5192449438364,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2007.5,2007,2008,14,0.01542996850727111,907.3252478384994,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2008.5,2008,2009,25,0.026022299224214174,960.7144927738397,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2009.5,2009,2010,20,0.0206448110280371,968.7664359261316,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2010.5,2010,2011,16,0.017391304347826087,920,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8380000097630568
CRI,2011.5,2011,2012,18,0.019933554817275746,903,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838000032440306
CRI,2012.5,2012,2013,22,0.02076543257227616,1059.453007946105,NA,BIRMM 2014 (ISPRMM 2003-2012),NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
CRI,2017.5,2017,2018,16,0.015252621544327931,1049,NA,BIRMM 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9397580308094365
CUB,2000.5,2000,2001,58,0.016796988126267013,3453,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9998837311665025
CUB,2001.5,2001,2002,47,0.014190821256038648,3312,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999724720491792
CUB,2002.5,2002,2003,58,0.018459579885423297,3142,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999401350778748
CUB,2003.5,2003,2004,54,0.017408123791102514,3102,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999480901502408
CUB,2004.5,2004,2005,49,0.016107823800131493,3042,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999820013388
CUB,2005.5,2005,2006,62,0.01996779388083736,3105,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999742824263261
CUB,2006.5,2006,2007,55,0.019469026548672566,2825,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999877406733
CUB,2007.5,2007,2008,35,0.012224938875305624,2863,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998594164396087
CUB,2008.5,2008,2009,57,0.01948051948051948,2926,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999252773688704
CUB,2009.5,2009,2010,61,0.021012745435756115,2903,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999321145273381
CUB,2010.5,2010,2011,55,0.018867924528301886,2915,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9982399961798537
CUB,2011.5,2011,2012,54,0.02012672381662318,2683,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9980733510254867
CUB,2012.5,2012,2013,42,0.015526802218114602,2705,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999756171868931
CUB,2013.5,2013,2014,49,0.018208844295800816,2691,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000071502972
CUB,2014.5,2014,2015,43,0.01661514683153014,2588,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9983798546996319
CUB,2015.5,2015,2016,52,0.019644880997355497,2647,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.058908644187524
CUB,2016.5,2016,2017,49,0.01989443767762891,2463,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0348360868324693
CUB,2017.5,2017,2018,45,0.01858736059479554,2421,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.060437776430991
DNK,1990,1985,1995,60,0.004311539774760336,13916.142059326172,NA,Maternal mortality in Denmark 1985–1994,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DNK,2004.5,2002,2007,18,0.003502951772159051,5138.523499827023,NA,Maternal deaths in Denmark 2002–2006,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,1999.5,1999,2000,257,0.05054640970041079,5084.436293759383,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2000.5,2000,2001,115,0.02127314708749931,5405.876221651153,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2001.5,2001,2002,116,0.02035197309581829,5699.693069259927,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2002.5,2002,2003,159,0.02682406108292868,5927.514089251403,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2003.5,2003,2004,149,0.024368510135686552,6114.44848988927,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2004.5,2004,2005,166,0.02608132574119279,6364.707133649266,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2005.5,2005,2006,197,0.03132800420460511,6288.303548268857,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2006.5,2006,2007,174,0.028466507869799814,6112.446275315597,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2007.5,2007,2008,158,0.02672584685438077,5911.880018653232,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2008.5,2008,2009,199,0.035717483709042305,5571.501106322918,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2009.5,2009,2010,229,0.04292790921956591,5334.524885167833,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2010.5,2010,2011,198,0.038279026272455705,5172.545367029728,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2011.5,2011,2012,197,0.03926973103306117,5016.586434833123,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2012.5,2012,2013,188,0.03819473900537451,4922.143857915769,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2013.5,2013,2014,194,0.040009715829165605,4848.822241786111,NA,1999-2007 Registro de Vigilancia Epidemiologica/ 2008-2013 Registro de Estadisticas Vitales,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2014.5,2014,2015,NA,NA,2695,NA,PAHO maternal mortality database,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5568464484442679
DOM,2015.5,2015,2016,196,0.041656658070043054,4705.130202006083,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
DOM,2016.5,2016,2017,NA,NA,2625,NA,PAHO maternal mortality database,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5752417658113084
DOM,2017.5,2017,2018,201,0.044309337407990736,4536.2899054263835,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ECU,2008.5,2008,2009,165,0.042536736272235115,3879,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7879306265245501
ECU,2009.5,2009,2010,208,0.053034166241713414,3922,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7856323304654732
ECU,2010.5,2010,2011,203,0.0513663967611336,3952,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783163510405845
ECU,2011.5,2011,2012,241,0.060537553378548103,3981,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7763309582415082
ECU,2012.5,2012,2013,204,0.053487152595700055,3814,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7724791294522767
ECU,2013.5,2013,2014,155,0.04086475085684155,3793,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7770000794338656
ECU,2014.5,2014,2015,166,0.044731878199946104,3711,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7619727891337544
ECU,2015.5,2015,2016,150,0.04225352112676056,3550,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7260217741635067
ECU,2016.5,2016,2017,133,0.03437580770224864,3869,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7948832774145934
ECU,2017.5,2017,2018,143,0.039285714285714285,3640,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7525675824296837
FIN,1991,1987,1995,29,0.0031624863685932388,9170,NA,Pregnancy-associated deaths in Finland 1987–1994,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2000.5,1998,2003,305,0.004884141127283881,62447.0079900442,NA,"Ten years of confidential inquiries into maternal deaths in France, 1998-2007",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2000,1999,2001,171,0.006808517816051625,25115.598522317712,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2001.5,2001,2002,68,0.00546495191941376,12442.927404070288,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2002.5,2002,2003,95,0.007761766348111417,12239.482063656204,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2003.5,2003,2004,72,0.006057024168215346,11887.02537754843,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2004.5,2004,2005,70,0.006158867192635072,11365.726490044754,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2005.5,2005,2006,64,0.005750687997326416,11129.103166395846,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2006.5,2006,2007,69,0.006402271066933468,10777.425585175875,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2007.5,2007,2008,91,0.008809950141357712,10329.229852596633,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2008.5,2008,2009,73,0.007017839305329554,10402.06206268668,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2009.5,2009,2010,71,0.0069312968400486894,10243.39335602618,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2010.5,2010,2011,85,0.008657136112388202,9818.48949774124,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2011.5,2011,2012,69,0.007205808978897811,9575.60770790154,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
FRA,2012.5,2012,2013,71,0.0077734086296016745,9133.702264104208,NA,ENCMM 2010-2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,1986.5,1985,1988,202,0.005786473402274485,34909,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,1989.5,1988,1991,218,0.006229105351887304,34997,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,1992.5,1991,1994,226,0.006496119574590399,34790,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,1995.5,1994,1997,205,0.005815272892318166,35252,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,1998.5,1997,2000,213,0.006261936968071477,34015.0341796875,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2001.5,2000,2003,223,0.0066101275089213716,33736.11170117787,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2004.5,2003,2006,240,0.0071715190198581346,33465.713377519234,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2007.5,2006,2009,261,0.007940145643954176,32870.93357018355,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2010.5,2009,2012,240,0.007555046175435951,31766.847538314512,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2011.5,2010,2013,227,0.007340791460767875,30923.09612841868,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2012.5,2011,2014,195,0.006452069543316597,30222.860849662036,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2013.5,2012,2015,182,0.006075778402231358,29955.009539709292,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2014.5,2013,2016,186,0.006166059149530186,30165.13391931571,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GEO,2002.5,2002,2003,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2003.5,2003,2004,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2006.5,2006,2007,20,0.02178649237472767,918,NA,RAMOS 2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8302799697490836
GEO,2008.5,2008,2009,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2010.5,2010,2011,NA,NA,991,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9622535239063573
GEO,2011.5,2011,2012,NA,NA,976,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9570633337966669
GEO,2012.5,2012,2013,15,0.01526189042780385,982.8402366638184,NA,RAMOS 2014,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GEO,2015.5,2015,2016,19,0.02224824355971897,854,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9287671901665329
GEO,2016.5,2016,2017,13,0.015133876600698487,859,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9600856418252723
GEO,2017.5,2017,2018,7,0.008717310087173101,803,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9131668441363388
GTM,1989.5,1989,1990,748,0.15403624382207579,4856,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8580925130300346
GTM,1996.5,1996,1997,666,0.1397984886649874,4764,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9232724683955502
GTM,1997.5,1997,1998,648,0.12459142472601423,5201,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9312912823617093
GTM,1998.5,1998,1999,707,0.1309987029831388,5397,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9379608407788141
GTM,2000.5,2000,2001,595,0.10680308741698079,5571,NA,Maternal mortality 2000,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9455694537922508
GTM,2007.5,2007,2008,537,0.09531730373389705,5633.81441736093,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GTM,2013.5,2013,2014,452,0.07917392225635186,5708.9504614473935,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
